0,1,2,3,4,5,6,7,8
2.801495538551211206e-03,4.439094372969694391e-03,1.206051891223100612e-03,2.591354662903196018e-03,5.225616199335053440e-03,2.591354662903198186e-03,1.206051891223098660e-03,4.439094372969698728e-03,2.801495538551214241e-03
4.439094372969694391e-03,7.623087250179301499e-03,-2.817982561846587176e-03,-2.787718268937136243e-03,5.312412875765423585e-03,-2.787718268937138411e-03,-2.817982561846587176e-03,7.623087250179305836e-03,4.439094372969694391e-03
1.206051891223100612e-03,-2.817982561846587176e-03,-7.752795429994191988e-03,-1.736799405825810753e-04,-8.966252518024809756e-03,-1.736799405825802621e-04,-7.752795429994195457e-03,-2.817982561846585875e-03,1.206051891223100612e-03
2.591354662903196018e-03,-2.787718268937136243e-03,-1.736799405825810753e-04,-1.783290451792142114e-02,-6.691519474533606793e-02,-1.783290451792142461e-02,-1.736799405825806416e-04,-2.787718268937136243e-03,2.591354662903197319e-03
5.225616199335053440e-03,5.312412875765423585e-03,-8.966252518024809756e-03,-6.691519474533606793e-02,0.000000000000000000e+00,-6.691519474533606793e-02,-8.966252518024811491e-03,5.312412875765423585e-03,5.225616199335049970e-03
2.591354662903198186e-03,-2.787718268937138411e-03,-1.736799405825802621e-04,-1.783290451792142461e-02,-6.691519474533606793e-02,-1.783290451792142114e-02,-1.736799405825810753e-04,-2.787718268937135375e-03,2.591354662903197319e-03
1.206051891223098660e-03,-2.817982561846587176e-03,-7.752795429994195457e-03,-1.736799405825806416e-04,-8.966252518024811491e-03,-1.736799405825810753e-04,-7.752795429994191988e-03,-2.817982561846585007e-03,1.206051891223099744e-03
4.439094372969698728e-03,7.623087250179305836e-03,-2.817982561846585875e-03,-2.787718268937136243e-03,5.312412875765423585e-03,-2.787718268937135375e-03,-2.817982561846585007e-03,7.623087250179304102e-03,4.439094372969694391e-03
2.801495538551214241e-03,4.439094372969694391e-03,1.206051891223100612e-03,2.591354662903197319e-03,5.225616199335049970e-03,2.591354662903197319e-03,1.206051891223099744e-03,4.439094372969694391e-03,2.801495538551211206e-03
