0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.339105339105338910e-01,6.907166907166907288e-01,7.974987974987974848e-01,7.869167869167869034e-01,6.921596921596921970e-01,6.291486291486291238e-01,6.320346320346320601e-01,7.003367003367003685e-01,7.012987012987013102e-01,7.089947089947089554e-01,7.200577200577200632e-01,6.873496873496873771e-01,6.536796536796536383e-01,6.075036075036075456e-01,5.781625781625782112e-01,5.565175565175565220e-01,4.814814814814814548e-01,3.756613756613756405e-01,2.736892736892737044e-01,2.183742183742183873e-01,1.741221741221741226e-01,1.366041366041366167e-01,1.649831649831649816e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.443001443001442896e-01,1.409331409331409379e-01,1.491101491101491094e-01,1.649831649831649816e-01,1.394901394901394975e-01,1.293891293891293870e-01,1.505531505531505498e-01,1.596921596921596909e-01,1.361231361231361181e-01,1.414141414141414088e-01,1.115921115921115897e-01,1.135161135161135149e-01,8.706108706108706130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.053391053391053434e-01,5.493025493025492922e-01,7.094757094757094817e-01,8.297258297258297555e-01,7.599807599807599789e-01,6.647426647426647461e-01,6.329966329966330019e-01,6.503126503126502866e-01,6.782106782106782639e-01,7.190957190957191214e-01,7.724867724867724439e-01,7.426647426647426942e-01,7.368927368927369326e-01,7.003367003367003685e-01,6.661856661856662143e-01,6.301106301106300656e-01,5.757575757575758013e-01,5.156325156325156644e-01,4.588744588744588793e-01,2.929292929292929282e-01,2.299182299182299105e-01,1.837421837421837345e-01,1.284271284271284175e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.351611351611351486e-01,1.188071188071188056e-01,1.515151515151515194e-01,2.515632515632515442e-01,2.866762866762866957e-01,2.582972582972583031e-01,2.044252044252044265e-01,1.914381914381914351e-01,1.544011544011544002e-01,1.558441558441558406e-01,1.409331409331409379e-01,1.260221260221260353e-01,1.188071188071188056e-01,1.067821067821067837e-01,8.658008658008657654e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.611351611351611313e-01,5.897065897065897344e-01,7.392977392977393425e-01,8.287638287638288137e-01,7.546897546897547437e-01,7.037037037037037202e-01,6.354016354016354118e-01,6.738816738816738594e-01,7.022607022607022520e-01,7.460317460317460458e-01,7.469937469937469876e-01,7.219817219817219467e-01,7.113997113997113653e-01,6.945646945646946069e-01,6.512746512746512284e-01,6.190476190476190688e-01,6.185666185666185424e-01,5.560365560365559956e-01,4.930254930254930334e-01,2.756132756132755879e-01,2.106782106782106867e-01,1.452621452621452591e-01,1.101491101491101493e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.750841750841750921e-01,1.443001443001442896e-01,1.375661375661375585e-01,2.813852813852814050e-01,4.011544011544011523e-01,4.829244829244829229e-01,4.136604136604136728e-01,3.338143338143338412e-01,2.597402597402597157e-01,2.303992303992304091e-01,1.794131794131794133e-01,1.265031265031265062e-01,1.212121212121212155e-01,1.284271284271284175e-01,1.240981240981240963e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.688792688792688845e-01,5.877825877825877399e-01,7.272727272727272929e-01,8.273208273208273456e-01,7.594997594997594526e-01,7.171717171717171269e-01,6.964886964886964904e-01,7.113997113997113653e-01,7.662337662337662669e-01,7.551707551707551591e-01,7.152477152477152433e-01,6.955266955266955486e-01,6.714766714766714495e-01,6.344396344396344700e-01,6.123136123136123654e-01,5.805675805675806211e-01,5.517075517075517022e-01,5.319865319865320075e-01,4.151034151034150854e-01,2.765752765752765852e-01,1.914381914381914351e-01,1.515151515151515194e-01,1.236171236171236115e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.044252044252044265e-01,1.481481481481481399e-01,1.798941798941798842e-01,3.429533429533429545e-01,4.814814814814814548e-01,5.781625781625782112e-01,5.367965367965368273e-01,4.545454545454545303e-01,3.809523809523809312e-01,3.357383357383357247e-01,2.645502645502645356e-01,2.299182299182299105e-01,1.635401635401635412e-01,1.443001443001442896e-01,1.212121212121212155e-01,8.994708994708994210e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.612313612313612365e-01,6.132756132756133072e-01,7.070707070707070718e-01,7.898027898027898397e-01,7.354497354497354644e-01,7.128427128427128334e-01,7.445887445887445777e-01,7.643097643097642724e-01,7.739297739297739120e-01,7.301587301587301182e-01,7.123617123617123070e-01,6.777296777296777375e-01,6.421356421356421151e-01,5.993265993265993741e-01,5.762385762385762167e-01,5.377585377585377691e-01,5.271765271765271876e-01,4.603174603174602919e-01,3.410293410293410155e-01,2.433862433862433727e-01,1.726791726791726822e-01,1.476671476671476690e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.178932178932178887e-01,2.679172679172679428e-01,2.289562289562289688e-01,3.063973063973063904e-01,4.300144300144300158e-01,5.396825396825396526e-01,6.464646464646465196e-01,6.397306397306397052e-01,5.545935545935546385e-01,4.906204906204906235e-01,4.333814333814333675e-01,3.992303992303992133e-01,3.136123136123136201e-01,2.664742664742664746e-01,1.726791726791726822e-01,1.101491101491101493e-01,9.379509379509379241e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.266474266474266641e-01,6.036556036556036675e-01,6.820586820586820309e-01,7.450697450697451041e-01,7.388167388167388161e-01,7.056277056277056037e-01,7.248677248677248830e-01,7.748917748917748538e-01,7.609427609427609207e-01,7.234247234247234148e-01,6.911976911976911442e-01,6.551226551226551065e-01,6.118326118326118390e-01,5.550745550745550538e-01,5.536315536315535857e-01,5.214045214045214260e-01,4.819624819624819811e-01,3.415103415103414863e-01,2.039442039442039556e-01,1.375661375661375585e-01,1.462241462241462286e-01,1.245791245791245810e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.395382395382395502e-01,3.270803270803270824e-01,3.593073593073592975e-01,4.670514670514670508e-01,5.555555555555555802e-01,6.801346801346801474e-01,7.551707551707551591e-01,7.263107263107263512e-01,6.455026455026454668e-01,5.954785954785954960e-01,5.387205387205387108e-01,4.858104858104858037e-01,3.977873977873978006e-01,3.429533429533429545e-01,2.852332852332852275e-01,1.688311688311688319e-01,1.120731120731120745e-01,1.048581048581048586e-01,8.609908609908610566e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.149591149591149553e-01,4.877344877344877427e-01,6.421356421356421151e-01,6.940836940836940805e-01,7.383357383357382897e-01,6.940836940836940805e-01,6.748436748436748012e-01,7.465127465127464612e-01,7.806637806637806154e-01,7.272727272727272929e-01,6.998556998556998421e-01,6.661856661856662143e-01,6.387686387686387635e-01,5.627705627705628100e-01,5.627705627705628100e-01,5.353535353535353591e-01,5.199615199615199579e-01,4.579124579124579375e-01,2.501202501202501316e-01,1.572871572871572809e-01,1.197691197691197751e-01,1.010101010101010083e-01,1.096681096681096645e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.784992784992785242e-01,3.775853775853775796e-01,4.733044733044732832e-01,5.661375661375661617e-01,6.806156806156805628e-01,7.984607984607984266e-01,8.792688792688793109e-01,8.066378066378065981e-01,7.652717652717653252e-01,6.762866762866762693e-01,6.387686387686387635e-01,5.574795574795574638e-01,5.060125060125060248e-01,4.564694564694564693e-01,3.636363636363636465e-01,3.035113035113035096e-01,2.121212121212121271e-01,1.341991341991342068e-01,9.331409331409330765e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.501202501202501316e-01,5.964405964405964378e-01,6.637806637806638044e-01,6.911976911976911442e-01,6.984126984126983739e-01,6.758056758056758540e-01,6.873496873496873771e-01,7.311207311207311710e-01,7.585377585377585108e-01,7.436267436267436359e-01,7.263107263107263512e-01,6.772486772486772111e-01,6.262626262626262985e-01,5.776815776815776848e-01,5.574795574795574638e-01,5.310245310245310657e-01,5.012025012025012050e-01,4.329004329004328966e-01,2.491582491582491621e-01,1.491101491101491094e-01,1.154401154401154400e-01,9.187109187109186725e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.655122655122655329e-01,3.126503126503126229e-01,4.261664261664261932e-01,5.156325156325156644e-01,6.354016354016354118e-01,8.162578162578162377e-01,8.566618566618566799e-01,8.734968734968735493e-01,8.552188552188552118e-01,8.398268398268398105e-01,7.772967772967772637e-01,7.128427128427128334e-01,6.253006253006252457e-01,5.848965848965849146e-01,5.271765271765271876e-01,4.675324675324675217e-01,4.199134199134199052e-01,3.352573352573352539e-01,2.111592111592111576e-01,1.212121212121212155e-01,8.417508417508418050e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.096681096681096645e-01,4.420394420394420654e-01,6.002886002886003158e-01,6.652236652236652725e-01,7.012987012987013102e-01,6.685906685906686242e-01,6.719576719576719759e-01,6.998556998556998421e-01,7.330447330447330545e-01,7.710437710437710868e-01,7.854737854737854352e-01,7.551707551707551591e-01,6.796536796536796210e-01,6.599326599326599263e-01,6.200096200096200105e-01,5.848965848965849146e-01,5.088985088985088501e-01,4.838864838864838647e-01,3.867243867243867483e-01,2.366522366522366416e-01,1.928811928811928755e-01,1.721981721981722113e-01,1.707551707551707432e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.179413179413179136e-01,4.016354016354016232e-01,4.819624819624819811e-01,5.796055796055795684e-01,6.945646945646946069e-01,8.547378547378546854e-01,8.566618566618566799e-01,8.504088504088503919e-01,8.494468494468494502e-01,8.619528619528619151e-01,8.561808561808561535e-01,7.801827801827802000e-01,7.171717171717171269e-01,6.517556517556517548e-01,5.719095719095719232e-01,5.300625300625300129e-01,4.651274651274651117e-01,3.852813852813852802e-01,3.140933140933140910e-01,2.289562289562289688e-01,1.414141414141414088e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.563251563251563114e-01,3.265993265993266115e-01,5.728715728715728650e-01,6.132756132756133072e-01,6.368446368446368799e-01,6.488696488696488185e-01,6.801346801346801474e-01,7.219817219817219467e-01,7.522847522847523338e-01,7.922077922077922496e-01,8.104858104858104761e-01,7.859547859547859616e-01,7.378547378547378743e-01,6.902356902356902024e-01,6.575276575276575164e-01,5.868205868205867981e-01,4.992784992784992659e-01,4.348244348244348356e-01,2.962962962962962798e-01,1.924001924001924047e-01,1.736411736411736517e-01,2.063492063492063378e-01,1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.597883597883597684e-01,4.458874458874458879e-01,4.997594997594997368e-01,5.743145743145743332e-01,7.681577681577681505e-01,8.504088504088503919e-01,8.494468494468494502e-01,8.422318422318422204e-01,8.542568542568542700e-01,8.561808561808561535e-01,8.354978354978355171e-01,8.436748436748436886e-01,7.965367965367965430e-01,7.239057239057239412e-01,6.301106301106300656e-01,5.853775853775853300e-01,5.026455026455026731e-01,4.295334295334295449e-01,3.607503607503607657e-01,3.222703222703222625e-01,1.981721981721981662e-01,1.164021164021163957e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.452621452621452591e-01,3.929773929773929808e-01,5.517075517075517022e-01,6.363636363636363535e-01,6.440596440596441097e-01,6.584896584896584582e-01,6.998556998556998421e-01,7.811447811447811418e-01,8.181818181818182323e-01,7.873977873977874298e-01,7.522847522847523338e-01,7.109187109187109499e-01,6.815776815776816155e-01,6.705146705146705077e-01,6.166426166426166589e-01,5.367965367965368273e-01,4.862914862914862746e-01,4.304954304954304867e-01,2.698412698412698263e-01,2.380952380952380820e-01,2.034632034632034570e-01,1.226551226551226559e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.073593073593073322e-01,4.131794131794132019e-01,5.310245310245310657e-01,6.026936026936027258e-01,8.128908128908128861e-01,8.427128427128427468e-01,8.465608465608465139e-01,8.552188552188552118e-01,8.624338624338624415e-01,8.595478595478595052e-01,8.537758537758537436e-01,8.340548340548340489e-01,8.258778258778258774e-01,7.830687830687830253e-01,6.964886964886964904e-01,6.243386243386243040e-01,5.363155363155363009e-01,4.569504569504569402e-01,3.891293891293891027e-01,3.660413660413660564e-01,2.934102934102933991e-01,1.731601731601731531e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.347282347282347303e-01,4.622414622414622309e-01,5.949975949975949696e-01,6.469456469456469350e-01,6.608946608946608681e-01,6.873496873496873771e-01,7.421837421837421678e-01,7.763347763347763220e-01,7.267917267917267665e-01,7.181337181337181796e-01,6.767676767676767957e-01,6.363636363636363535e-01,6.325156325156324755e-01,5.651755651755652199e-01,5.108225108225108446e-01,4.776334776334776322e-01,3.973063973063973298e-01,3.097643097643097421e-01,2.058682058682058669e-01,1.582491582491582505e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.318422318422318495e-01,3.097643097643097421e-01,4.179894179894179662e-01,5.512265512265511758e-01,6.507936507936508130e-01,8.152958152958152960e-01,8.436748436748436886e-01,8.436748436748436886e-01,8.499278499278499766e-01,8.494468494468494502e-01,8.326118326118325808e-01,7.912457912457911968e-01,8.191438191438191740e-01,8.186628186628186477e-01,7.873977873977874298e-01,7.109187109187109499e-01,6.531986531986532230e-01,5.949975949975949696e-01,5.055315055315054984e-01,4.386724386724386582e-01,4.189514189514189635e-01,3.318903318903319022e-01,1.746031746031745935e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409331409331409379e-01,2.866762866762866957e-01,4.660894660894661090e-01,5.998075998075997894e-01,6.382876382876382371e-01,6.738816738816738594e-01,7.190957190957191214e-01,7.215007215007215313e-01,6.873496873496873771e-01,6.777296777296777375e-01,6.565656565656565746e-01,6.262626262626262985e-01,6.060606060606060774e-01,5.589225589225589319e-01,4.858104858104858037e-01,4.102934102934103211e-01,3.011063011063010997e-01,1.837421837421837345e-01,1.351611351611351486e-01,9.716209716209715797e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.227513227513227334e-01,3.434343434343434254e-01,4.415584415584415390e-01,5.695045695045695133e-01,6.729196729196729176e-01,8.302068302068301708e-01,8.306878306878306972e-01,8.403078403078403369e-01,8.566618566618566799e-01,8.302068302068301708e-01,7.460317460317460458e-01,7.041847041847041355e-01,7.715247715247715021e-01,7.955747955747956013e-01,7.628667628667629153e-01,7.186147186147185950e-01,6.921596921596921970e-01,6.363636363636363535e-01,5.598845598845598737e-01,5.012025012025012050e-01,4.035594035594035622e-01,2.712842712842712944e-01,1.072631072631072685e-01
