0,1,2,3,4,5,6,7,8
7.456998166605467541e-03,4.971323868723712472e-03,1.758778630366470905e-02,2.597177543401569394e-03,2.160061290317923360e-03,2.597177543401567659e-03,1.758778630366470558e-02,4.971323868723709002e-03,7.456998166605474480e-03
4.971323868723712472e-03,-1.004690625876567683e-02,1.126826980435760919e-02,-6.670464727664961353e-03,9.218251463421497580e-03,-6.670464727664965690e-03,1.126826980435760919e-02,-1.004690625876567683e-02,4.971323868723709002e-03
1.758778630366470905e-02,1.126826980435760919e-02,9.272216133294141141e-03,8.642348213641598553e-03,-4.978759965960546062e-03,8.642348213641596819e-03,9.272216133294141141e-03,1.126826980435760919e-02,1.758778630366470558e-02
2.597177543401569394e-03,-6.670464727664961353e-03,8.642348213641598553e-03,5.506859617387053173e-03,1.000487549058098891e-03,5.506859617387054907e-03,8.642348213641595084e-03,-6.670464727664967425e-03,2.597177543401567659e-03
2.160061290317923360e-03,9.218251463421497580e-03,-4.978759965960546062e-03,1.000487549058098891e-03,0.000000000000000000e+00,1.000487549058098891e-03,-4.978759965960546929e-03,9.218251463421497580e-03,2.160061290317922492e-03
2.597177543401567659e-03,-6.670464727664965690e-03,8.642348213641596819e-03,5.506859617387054907e-03,1.000487549058098891e-03,5.506859617387054907e-03,8.642348213641596819e-03,-6.670464727664965690e-03,2.597177543401567659e-03
1.758778630366470558e-02,1.126826980435760919e-02,9.272216133294141141e-03,8.642348213641595084e-03,-4.978759965960546929e-03,8.642348213641596819e-03,9.272216133294149815e-03,1.126826980435760572e-02,1.758778630366470558e-02
4.971323868723709002e-03,-1.004690625876567683e-02,1.126826980435760919e-02,-6.670464727664967425e-03,9.218251463421497580e-03,-6.670464727664965690e-03,1.126826980435760572e-02,-1.004690625876568030e-02,4.971323868723712472e-03
7.456998166605474480e-03,4.971323868723709002e-03,1.758778630366470558e-02,2.597177543401567659e-03,2.160061290317922492e-03,2.597177543401567659e-03,1.758778630366470558e-02,4.971323868723712472e-03,7.456998166605471011e-03
