0,1,2,3,4,5,6,7,8
-1.151878139215340227e-02,7.963653748833771041e-04,1.599385363881260930e-02,1.848180967752236989e-02,6.033195080376203834e-03,1.848180967752236989e-02,1.599385363881260930e-02,7.963653748833790557e-04,-1.151878139215340574e-02
7.963653748833771041e-04,3.090590996263178208e-02,3.291468913713892219e-02,4.444657210780196543e-02,3.207910639579458767e-02,4.444657210780196543e-02,3.291468913713891525e-02,3.090590996263178208e-02,7.963653748833781883e-04
1.599385363881260930e-02,3.291468913713892219e-02,6.286677204189537738e-02,7.612522648787585500e-02,1.054648598029489237e-01,7.612522648787585500e-02,6.286677204189537738e-02,3.291468913713892219e-02,1.599385363881261624e-02
1.848180967752236989e-02,4.444657210780196543e-02,7.612522648787585500e-02,2.157716325454335504e-01,3.520941148737128379e-01,2.157716325454335504e-01,7.612522648787585500e-02,4.444657210780196543e-02,1.848180967752236989e-02
6.033195080376203834e-03,3.207910639579458767e-02,1.054648598029489237e-01,3.520941148737128379e-01,0.000000000000000000e+00,3.520941148737128934e-01,1.054648598029488960e-01,3.207910639579458767e-02,6.033195080376203834e-03
1.848180967752236989e-02,4.444657210780196543e-02,7.612522648787585500e-02,2.157716325454335504e-01,3.520941148737128934e-01,2.157716325454335504e-01,7.612522648787585500e-02,4.444657210780196543e-02,1.848180967752236642e-02
1.599385363881260930e-02,3.291468913713891525e-02,6.286677204189537738e-02,7.612522648787585500e-02,1.054648598029488960e-01,7.612522648787585500e-02,6.286677204189537738e-02,3.291468913713892913e-02,1.599385363881260930e-02
7.963653748833790557e-04,3.090590996263178208e-02,3.291468913713892219e-02,4.444657210780196543e-02,3.207910639579458767e-02,4.444657210780196543e-02,3.291468913713892913e-02,3.090590996263177168e-02,7.963653748833825251e-04
-1.151878139215340574e-02,7.963653748833781883e-04,1.599385363881261624e-02,1.848180967752236989e-02,6.033195080376203834e-03,1.848180967752236642e-02,1.599385363881260930e-02,7.963653748833825251e-04,-1.151878139215340574e-02
