0,1,2,3,4,5,6,7,8
8.267435624242890080e-04,-8.832545769495742105e-03,-1.596946388785084811e-02,-2.519065382947947244e-03,-2.496011161345224397e-02,-2.519065382947945509e-03,-1.596946388785084811e-02,-8.832545769495743840e-03,8.267435624242818522e-04
-8.832545769495742105e-03,-1.267671959557236522e-02,-3.401406288119909055e-02,-3.435412984657732621e-02,-3.231188249751071676e-03,-3.435412984657734009e-02,-3.401406288119909055e-02,-1.267671959557236522e-02,-8.832545769495747309e-03
-1.596946388785084811e-02,-3.401406288119909055e-02,-2.368763663158970564e-02,-4.177157449158928199e-02,-4.560860982010524894e-02,-4.177157449158928892e-02,-2.368763663158969870e-02,-3.401406288119909055e-02,-1.596946388785085158e-02
-2.519065382947947244e-03,-3.435412984657732621e-02,-4.177157449158928199e-02,-4.076464323906198867e-02,-7.021964561987319164e-02,-4.076464323906198173e-02,-4.177157449158928892e-02,-3.435412984657734009e-02,-2.519065382947942907e-03
-2.496011161345224397e-02,-3.231188249751071676e-03,-4.560860982010524894e-02,-7.021964561987319164e-02,0.000000000000000000e+00,-7.021964561987319164e-02,-4.560860982010524894e-02,-3.231188249751067772e-03,-2.496011161345225091e-02
-2.519065382947945509e-03,-3.435412984657734009e-02,-4.177157449158928892e-02,-4.076464323906198173e-02,-7.021964561987319164e-02,-4.076464323906197479e-02,-4.177157449158928199e-02,-3.435412984657734009e-02,-2.519065382947947244e-03
-1.596946388785084811e-02,-3.401406288119909055e-02,-2.368763663158969870e-02,-4.177157449158928892e-02,-4.560860982010524894e-02,-4.177157449158928199e-02,-2.368763663158970564e-02,-3.401406288119909055e-02,-1.596946388785085158e-02
-8.832545769495743840e-03,-1.267671959557236522e-02,-3.401406288119909055e-02,-3.435412984657734009e-02,-3.231188249751067772e-03,-3.435412984657734009e-02,-3.401406288119909055e-02,-1.267671959557236522e-02,-8.832545769495742105e-03
8.267435624242818522e-04,-8.832545769495747309e-03,-1.596946388785085158e-02,-2.519065382947942907e-03,-2.496011161345225091e-02,-2.519065382947947244e-03,-1.596946388785085158e-02,-8.832545769495742105e-03,8.267435624242802259e-04
